cart_id,customer_id,created_at,updated_at,cart_total,status
CART-39923483,CUST-8195,2026-03-30T23:20:53,2026-03-30T23:29:27,1164.5,abandoned
CART-25414928,CUST-9409,2026-04-15T18:54:59,2026-04-15T19:10:00,2460.05,abandoned
CART-88565660,GUEST-100222,2026-04-11T19:45:54,2026-04-11T20:01:44,1386.04,abandoned
CART-21400225,GUEST-103024,2026-04-14T15:33:37,2026-04-14T15:37:14,301.02,abandoned
CART-54047499,CUST-8881,2026-02-05T01:03:03,2026-02-05T01:09:11,654.64,abandoned
CART-10945460,CUST-8954,2025-10-17T08:19:31,2025-10-17T08:22:06,629.24,abandoned
CART-00289254,CUST-7191,2025-09-12T07:51:50,2025-09-12T08:01:30,798.64,abandoned
CART-21331496,GUEST-101935,2025-10-29T13:30:43,2025-10-29T13:38:34,1385.97,abandoned
CART-30643506,GUEST-100412,2025-07-18T21:15:21,2025-07-18T21:17:17,155.55,abandoned
CART-06253966,GUEST-100500,2025-06-12T01:02:09,2025-06-12T01:11:49,1030.03,abandoned
CART-43217844,CUST-6546,2026-01-20T21:33:43,2026-01-20T21:41:14,769.28,abandoned
CART-19549766,GUEST-100165,2025-12-22T23:50:06,2025-12-23T00:12:05,749.16,abandoned
CART-61776641,CUST-8669,2025-08-25T11:35:17,2025-08-25T11:45:33,509.98,abandoned
CART-34163754,GUEST-102223,2025-05-05T21:18:15,2025-05-05T21:31:07,1589.49,abandoned
CART-52087262,CUST-9706,2025-12-28T05:24:47,2025-12-28T05:36:02,878.58,abandoned
CART-21838264,GUEST-102576,2025-12-30T07:07:34,2025-12-30T07:17:48,753.08,converted
CART-56519998,CUST-6807,2026-02-04T04:41:54,2026-02-04T04:45:35,468.8,abandoned
CART-20409137,CUST-7075,2026-04-07T04:25:40,2026-04-07T04:33:33,405.31,abandoned
CART-06259013,GUEST-101512,2025-12-31T15:26:16,2025-12-31T15:29:36,468.44,converted
CART-90358124,CUST-7586,2026-01-17T10:27:34,2026-01-17T10:35:14,369.41,Abandoned
CART-77724636,CUST-7539,2026-01-23T23:03:24,2026-01-23T23:21:12,0.0,emptied
CART-06581282,CUST-10642,2026-01-13T18:35:15,2026-01-13T18:58:38,1643.67,abandoned
CART-15640116,CUST-7026,2025-12-18T05:39:09,2025-12-18T06:01:34,0.0,emptied
CART-60533197,CUST-7960,2025-10-06T13:28:57,2025-10-06T13:34:03,0.0,emptied
CART-51525870,CUST-10426,2025-10-12T23:38:53,2025-10-12T23:45:01,324.09,abandoned
CART-46789203,GUEST-101879,2025-05-26T12:23:55,2025-05-26T12:30:14,583.77,abandoned
CART-14482077,CUST-10097,2025-11-24T01:48:52,2025-11-24T02:32:13,7614.51,converted
CART-43862516,GUEST-102491,2025-06-11T08:32:10,2025-06-11T08:52:59,1196.7,abandoned
CART-30972916,CUST-7039,2025-10-19T12:18:05,2025-10-19T12:42:15,1229.29,abandoned
CART-05803718,CUST-10825,2026-01-28T17:13:09,2026-01-28T17:28:10,518.68,abandoned
CART-31666792,CUST-8523,2025-09-09T22:11:23,2025-09-09T22:22:50,544.31,abandoned
CART-65108471,CUST-8044,2025-08-20T08:17:37,2025-08-20T08:26:00,765.98,abandoned
CART-63213864,CUST-10142,2025-07-09T14:25:46,2025-07-09T14:44:13,1874.7,abandoned
CART-90416885,GUEST-101093,2025-07-16T22:03:02,2025-07-16T22:24:55,1093.88,  abandoned  
CART-42199136,GUEST-103848,2026-03-10T13:01:14,2026-03-10T13:19:24,1806.06,converted
CART-99622564,GUEST-100176,2025-12-07T15:04:56,2025-12-07T15:21:19,0.0,emptied
CART-61341528,CUST-8819,2026-03-07T04:54:18,2026-03-07T05:02:42,314.94,abandoned
CART-68180030,GUEST-102416,2026-01-19T01:17:48,2026-01-19T01:35:38,0.0,emptied
CART-37779824,CUST-6867,2025-06-07T17:03:47,2025-06-07T17:15:45,0.0,emptied
CART-85499042,GUEST-102591,2025-09-18T23:58:07,2025-09-19T00:07:35,885.18,abandoned
CART-88805607,CUST-5194,2025-11-03T23:38:59,2025-11-04T00:02:13,4712.22,abandoned
CART-36045359,GUEST-102626,2025-10-21T15:53:58,2025-10-21T15:59:43,1068.36,abandoned
CART-50949282,CUST-10522,2025-05-13T19:12:12,2025-05-13T19:29:10,0.0,EMPTIED
CART-28265053,CUST-10851,2025-05-21T14:55:09,2025-05-21T15:15:03,1850.8,abandoned
CART-98312244,CUST-9554,2025-10-20T15:27:58,2025-10-20T15:46:18,0.0,emptied
CART-55369857,CUST-7918,2025-09-27T20:12:16,2025-09-27T20:19:12,99.45,abandoned
CART-96586981,CUST-5677,2025-07-26T06:26:46,2025-07-26T06:32:11,366.23,abandoned
CART-53299532,GUEST-100414,2025-09-06T22:50:39,2025-09-06T22:52:57,11.83,abandoned
CART-75752220,CUST-5139,2025-10-23T03:00:49,2025-10-23T03:12:33,1114.49,abandoned
CART-57977165,CUST-9195,2025-06-22T00:45:28,2025-06-22T00:57:32,1066.71,abandoned
CART-85902267,GUEST-100468,2026-02-18T20:21:46,2026-02-18T20:37:18,1568.94,abandoned
CART-91733917,CUST-5973,2025-07-03T04:19:45,2025-07-03T04:26:43,696.99,abandoned
CART-01855010,CUST-6005,2025-08-19T16:56:36,2025-08-19T17:06:54,1717.52, abandoned 
CART-49524443,GUEST-101955,2025-10-29T06:26:18,2025-10-29T06:35:04,1950.9,abandoned
CART-95897564,GUEST-102973,2025-10-14T04:02:55,2025-10-14T04:25:12,890.46, abandoned  
CART-46248426,GUEST-103383,2026-04-13T20:58:44,2026-04-13T21:02:30,258.29,abandoned
CART-55611019,CUST-9329,2026-02-01T20:49:23,2026-02-01T20:50:11,676.26,abandoned
CART-50890608,GUEST-103448,2026-01-21T07:45:37,2026-01-21T08:06:36,1527.65,abandoned
CART-71910415,CUST-8617,2025-10-29T11:36:06,2025-10-29T12:08:47,0.0,emptied
CART-50139029,CUST-10650,2025-04-29T07:53:55,2025-04-29T08:04:12,727.26,abandoned
CART-92343242,CUST-5209,2025-06-05T20:29:17,2025-06-05T20:31:16,335.54,  abandoned  
CART-83152158,GUEST-100574,2026-02-08T12:59:34,2026-02-08T13:10:52,1757.76, abandoned 
CART-41769172,CUST-6707,2026-03-20T17:41:29,2026-03-20T17:48:08,397.34,converted
CART-24144894,GUEST-101980,2026-03-26T22:55:08,2026-03-26T23:01:24,703.61,abandoned
CART-17384460,GUEST-101424,2025-05-15T07:05:43,2025-05-15T07:19:45,1041.87,abandoned
CART-10038355,CUST-8065,2025-10-01T02:48:49,,0.0,emptied
CART-25829809,CUST-8458,2026-03-07T10:59:21,2026-03-07T11:12:11,621.94,abandoned
CART-34686016,GUEST-102370,2026-01-09T13:03:55,2026-01-09T13:04:36,292.05,abandoned
CART-09889744,CUST-7294,2025-07-17T18:16:02,2025-07-17T18:21:34,1122.73,abandoned
CART-50289137,CUST-5621,2025-07-09T08:09:42,2025-07-09T08:27:46,1513.26,abandoned
CART-31187501,GUEST-101470,2025-09-25T19:07:53,2025-09-25T19:17:12,1047.23,abandoned
CART-57762003,CUST-10859,2025-08-30T09:28:39,2025-08-30T09:38:03,2364.73,abandoned
CART-46024012,CUST-6287,2025-12-14T15:22:01,2025-12-14T15:36:09,2524.36,abandoned
CART-25461310,CUST-6955,2026-02-18T00:20:37,2026-02-18T00:31:19,1249.37,converted
CART-87440038,CUST-9029,2025-08-22T05:36:47,2025-08-22T05:42:30,712.24,converted
CART-70410909,CUST-10016,2025-07-14T03:18:59,2025-07-14T03:41:45,4735.3,abandoned
CART-71712037,GUEST-103166,2026-03-02T17:30:00,2026-03-02T17:37:24,554.89,abandoned
CART-33263410,GUEST-101052,2025-06-03T20:15:34,2025-06-03T20:24:39,1546.55,converted
CART-31806707,CUST-10664,2025-11-22T05:57:25,,3072.72,converted
CART-90258124,GUEST-101385,2025-08-15T19:29:19,2025-08-15T19:35:45,0.0,emptied
CART-12463009,GUEST-100861,2025-05-08T18:10:16,2025-05-08T18:13:47,784.95,abandoned
CART-60493282,GUEST-103124,2025-12-19T10:04:34,2025-12-19T10:14:48,806.87,abandoned
CART-54506688,CUST-6944,2025-09-22T17:50:57,2025-09-22T17:52:48,503.69,abandoned
CART-70752817,CUST-5298,2026-03-03T17:24:44,2026-03-03T18:02:28,5207.03,  abandoned  
CART-71561634,CUST-9093,2025-09-11T19:05:02,2025-09-11T19:14:04,466.34,abandoned
CART-14840533,CUST-8155,2025-11-18T23:02:11,2025-11-18T23:17:40,1339.23,abandoned
CART-89441854,CUST-6094,2025-10-25T07:07:06,2025-10-25T07:10:50,0.0,emptied
CART-21521165,CUST-7352,2025-08-10T06:33:47,2025-08-10T06:54:46,1804.28,abandoned
CART-82716002,CUST-7776,2026-02-10T23:04:19,2026-02-10T23:22:19,1528.34,abandoned
CART-84761247,CUST-9346,2025-06-11T15:35:01,2025-06-11T15:52:34,1325.35,converted
CART-62158668,CUST-5151,2025-04-28T16:55:25,2025-04-28T17:08:54,910.63,abandoned
CART-60214626,CUST-6725,2026-03-13T01:59:38,2026-03-13T02:06:50,649.34,abandoned
CART-17953911,GUEST-101975,2026-03-02T10:13:51,2026-03-02T10:23:05,842.3,converted
CART-11242967,CUST-8745,2025-10-28T15:30:25,2025-10-28T15:30:56,0.0,emptied
CART-01153584,CUST-7726,2025-09-25T08:10:49,2025-09-25T08:12:06,45.07,converted
CART-59117000,GUEST-103161,2025-05-23T01:55:02,2025-05-23T02:12:42,0.0,emptied
CART-58741992,CUST-6459,2025-08-29T00:03:05,2025-08-29T00:06:43,157.18,abandoned
CART-51535731,GUEST-103768,2025-07-15T12:53:13,2025-07-15T12:57:18,727.52,converted
CART-32065888,CUST-10380,2025-11-05T21:08:29,2025-11-05T21:33:28,2791.68,converted
CART-48944675,CUST-10152,2025-12-28T05:55:30,2025-12-28T06:19:02,2276.44, abandoned  
CART-95154118,CUST-8526,2025-05-10T02:48:17,2025-05-10T03:02:22,1100.44,converted
CART-92772018,CUST-6158,2026-01-16T10:29:01,2026-01-16T10:33:42,41.55,abandoned
CART-33699160,CUST-7439,2025-11-16T16:55:55,2025-11-16T16:57:46,205.17,abandoned
CART-30339583,CUST-9360,2025-06-06T16:04:20,2025-06-06T16:19:35,1631.92,converted
CART-72671342,GUEST-100686,2026-02-10T05:57:40,2026-02-10T06:02:38,202.02,abandoned
CART-50044746,GUEST-102003,2026-01-05T03:05:50,2026-01-05T03:10:51,0.0,emptied
CART-56286709,CUST-9201,2025-08-31T09:16:39,2025-08-31T09:42:38,3383.78,abandoned
CART-41556465,CUST-5256,2025-06-18T15:17:00,2025-06-18T15:24:28,489.63,abandoned
CART-98757239,CUST-5171,2025-07-01T15:19:57,2025-07-01T15:36:58,2609.67,abandoned
CART-86049148,CUST-9830,2025-11-15T08:39:07,2025-11-15T09:03:10,0.0,emptied
CART-24806031,CUST-5207,2026-04-15T05:07:00,2026-04-15T05:31:26,0.0,emptied
CART-62448705,CUST-10029,2025-05-25T23:23:24,2025-05-25T23:27:28,295.29,abandoned
CART-30649032,CUST-9101,2026-01-08T14:32:35,2026-01-08T14:56:13,0.0,emptied
CART-72692691,GUEST-101348,2025-08-27T00:49:54,2025-08-27T00:57:58,1345.74,  abandoned  
CART-92107918,GUEST-102990,2025-06-01T20:51:25,2025-06-01T21:02:53,1051.69,abandoned
CART-23135168,CUST-6756,2025-06-25T15:37:15,2025-06-25T15:51:31,4766.6,abandoned
CART-93711341,CUST-9766,2026-03-02T17:42:28,2026-03-02T17:50:00,774.19,abandoned
CART-02316528,CUST-6249,2026-01-05T13:39:41,2026-01-05T14:16:20,4772.76,abandoned
CART-60774425,CUST-7017,2026-03-26T13:04:28,2026-03-26T13:06:29,0.0,emptied
CART-32825763,GUEST-103565,2025-06-22T08:11:20,2025-06-22T08:33:06,0.0,emptied
CART-63300415,GUEST-103725,2025-04-24T11:00:10,2025-04-24T11:11:45,399.29,abandoned
CART-08722405,GUEST-102663,2026-03-19T21:16:24,2026-03-19T21:32:53,1580.64,abandoned
CART-79685937,GUEST-101652,2025-11-30T03:07:12,2025-11-30T03:16:26,535.71,abandoned
CART-52539752,CUST-8775,2025-07-16T10:14:07,2025-07-16T10:31:24,3451.24,abandoned
CART-43984491,GUEST-100870,2026-03-12T01:37:40,2026-03-12T01:40:55,917.0,abandoned
CART-49695902,CUST-5925,2026-03-26T05:53:28,2026-03-26T05:58:39,553.9,abandoned
CART-00615944,GUEST-100753,2025-05-30T15:08:14,2025-05-30T15:14:42,638.91,converted
CART-24996266,CUST-8905,2025-08-25T22:04:12,2025-08-25T22:13:55,767.0,abandoned
CART-85582999,CUST-9433,2026-03-01T12:57:03,2026-03-01T13:04:29,842.54,abandoned
CART-74069969,CUST-5757,2026-04-08T20:57:54,2026-04-08T21:05:16,900.75,converted
CART-36264942,GUEST-100080,2025-11-16T13:03:32,2025-11-16T13:08:43,995.37,abandoned
CART-26933663,CUST-6405,2025-08-17T14:50:24,2025-08-17T14:57:15,324.01,abandoned
CART-30972032,CUST-8411,2025-07-25T08:06:12,2025-07-25T08:10:40,1961.35,Converted
CART-11636965,CUST-5698,2025-12-11T00:19:29,2025-12-11T00:33:03,1494.17,abandoned
CART-23667509,CUST-5858,2026-01-27T17:28:46,2026-01-27T17:43:09,2244.14,abandoned
CART-36889212,CUST-10827,2025-12-19T09:52:55,2025-12-19T10:01:24,339.49,abandoned
CART-37080579,GUEST-101583,2025-05-07T21:38:25,2025-05-07T21:51:57,1100.46,abandoned
CART-49258154,CUST-8151,2026-02-03T21:07:20,2026-02-03T21:23:29,1479.71,abandoned
CART-11046363,CUST-8919,2025-06-18T08:57:08,2025-06-18T09:00:43,246.99,abandoned
CART-81829639,GUEST-103262,2025-12-14T21:21:18,2025-12-14T21:30:46,0.0,emptied
CART-10085274,GUEST-100121,2025-10-11T02:09:01,2025-10-11T02:17:47,603.78,abandoned
CART-10770609,CUST-8477,2025-12-03T03:56:39,2025-12-03T04:02:13,0.0, emptied  
CART-81980488,CUST-8168,2026-03-13T05:21:38,2026-03-13T05:26:25,278.31,abandoned
CART-65875534,GUEST-101408,2025-12-26T12:50:10,2025-12-26T12:55:31,527.26,abandoned
CART-78090673,GUEST-103260,2025-10-28T09:05:14,2025-10-28T09:07:06,101.62,  abandoned  
CART-49715966,CUST-6971,2025-05-14T09:14:42,2025-05-14T09:16:36,161.56,abandoned
CART-82752892,GUEST-102318,2025-09-05T05:02:49,2025-09-05T05:21:33,1346.87,abandoned
CART-85568761,CUST-7894,2025-09-18T18:12:30,2025-09-18T18:21:37,0.0,emptied
CART-73805105,CUST-8817,2026-03-31T19:04:33,2026-03-31T19:05:37,0.0,emptied
CART-91282128,CUST-8714,2026-01-10T05:43:10,2026-01-10T05:54:05,92.63,abandoned
CART-86089569,CUST-7122,2025-07-15T20:20:40,2025-07-15T20:37:05,1225.92,converted
CART-70048563,GUEST-100700,2025-07-13T01:39:08,2025-07-13T01:52:32,0.0,emptied
CART-20119630,GUEST-101966,2025-06-29T15:48:26,2025-06-29T15:50:22,318.6,abandoned
CART-20868228,CUST-7046,2026-03-13T01:07:55,2026-03-13T01:29:02,2294.39,abandoned
CART-09365243,GUEST-100858,2026-02-05T15:07:03,2026-02-05T15:10:32,630.26,converted
CART-94640328,CUST-7346,2025-07-04T06:46:31,2025-07-04T06:49:16,430.76,abandoned
CART-48415965,GUEST-103501,2025-07-25T21:39:58,2025-07-25T21:59:06,2956.39,abandoned
CART-66299652,GUEST-100801,2025-07-21T07:04:31,2025-07-21T07:26:46,1517.48,converted
CART-16468002,GUEST-103019,2025-05-02T11:51:51,2025-05-02T12:06:47,828.66,abandoned
CART-63778506,CUST-6174,2025-05-03T04:38:17,2025-05-03T04:40:52,100.22, abandoned  
CART-48336027,GUEST-101664,2025-12-27T02:30:03,2025-12-27T02:33:49,472.83,abandoned
CART-89645271,CUST-10562,2026-02-03T12:56:38,2026-02-03T13:08:54,868.99,Abandoned
CART-67063912,CUST-10144,2026-04-12T14:41:51,2026-04-12T14:53:52,843.38, converted  
CART-71659084,GUEST-103105,2025-07-08T08:07:31,2025-07-08T08:22:59,1562.01,abandoned
CART-98969298,CUST-6633,2026-03-26T15:25:15,2026-03-26T15:37:02,2220.67,abandoned
CART-19847032,CUST-9807,2025-08-03T08:33:06,2025-08-03T08:41:32,937.1,abandoned
CART-75114210,CUST-9931,2025-12-24T06:00:09,2025-12-24T06:14:44,1006.2, converted 
CART-68154803,CUST-7220,2025-06-24T11:10:36,2025-06-24T11:20:11,0.0,emptied
CART-02913520,CUST-9135,2026-01-07T22:24:37,2026-01-07T22:43:09,0.0,emptied
CART-23790586,CUST-8699,2026-02-19T03:45:36,2026-02-19T04:03:06,1632.61,abandoned
CART-84174505,CUST-10739,2025-06-23T17:54:50,2025-06-23T18:10:43,531.22,abandoned
CART-76349422,CUST-7650,2025-12-16T00:47:08,2025-12-16T00:57:18,810.79,abandoned
CART-49797848,CUST-6717,2025-05-18T16:25:25,2025-05-18T16:40:05,1052.05,abandoned
CART-03681176,CUST-10265,2026-04-07T18:46:16,2026-04-07T18:53:01,862.14,Abandoned
CART-18622214,GUEST-100643,2026-02-03T18:34:22,2026-02-03T18:38:49,200.3,abandoned
CART-38504570,CUST-5902,2025-11-12T22:44:23,2025-11-12T22:53:51,516.02, abandoned  
CART-54238617,CUST-7407,2025-10-10T15:39:30,2025-10-10T15:49:14,2489.53,abandoned
CART-39736050,CUST-8659,2025-05-18T19:43:42,2025-05-18T19:50:41,0.0,emptied
CART-39444113,CUST-7854,2026-03-08T22:47:35,2026-03-08T22:52:55,957.18,abandoned
CART-44626967,CUST-10032,2025-10-11T01:16:33,2025-10-11T01:20:22,0.0,emptied
CART-43816819,GUEST-102122,2026-01-30T00:41:00,2026-01-30T00:42:15,238.5,abandoned
CART-87822485,CUST-10125,2026-01-20T18:28:05,2026-01-20T18:39:40,1603.47,converted
CART-42014930,GUEST-100494,2025-09-01T14:54:35,2025-09-01T14:58:07,402.82,abandoned
CART-76471054,GUEST-102633,2025-05-04T23:33:37,2025-05-04T23:43:47,1696.73,abandoned
CART-93977213,GUEST-101864,2025-11-10T14:09:22,2025-11-10T14:25:42,1034.5,abandoned
CART-51046351,GUEST-103301,2025-07-28T14:44:54,2025-07-28T15:05:08,0.0,emptied
CART-91304072,CUST-7274,2025-05-16T22:29:52,2025-05-16T22:46:35,2167.66,converted
CART-96368286,GUEST-102090,2025-06-25T22:00:13,2025-06-25T22:15:14,2792.84, abandoned 
CART-71523116,CUST-6504,2025-11-14T17:31:25,2025-11-14T17:35:47,370.7,converted
CART-55205132,GUEST-103025,2026-03-21T13:30:51,,45.57,abandoned
CART-66199840,CUST-10838,2025-12-02T17:14:51,2025-12-02T17:27:17,1109.26,abandoned
CART-48463698,CUST-10907,2026-01-10T08:53:17,2026-01-10T09:08:46,4192.06,abandoned
CART-10227873,CUST-6270,2025-07-18T16:43:29,2025-07-18T16:59:33,1794.18,abandoned
CART-37591884,CUST-8869,2026-02-18T20:15:52,2026-02-18T20:22:28,1275.66,abandoned
CART-92296400,GUEST-101653,2026-04-15T17:13:25,2026-04-15T17:25:00,1655.89,abandoned
CART-71824675,CUST-5990,2025-09-29T14:12:26,2025-09-29T14:17:55,353.14,abandoned
CART-80005631,CUST-8520,2026-02-27T22:20:26,2026-02-27T22:25:52,405.9,abandoned
CART-25706847,CUST-10860,2025-12-27T21:51:24,2025-12-27T21:57:12,214.0,abandoned
CART-10714476,GUEST-101401,2025-10-23T20:09:31,2025-10-23T20:28:15,1101.64,converted
CART-08093048,GUEST-101489,2026-02-20T04:29:54,2026-02-20T05:00:50,1776.9,abandoned
CART-13794532,GUEST-102882,2025-07-13T20:02:28,2025-07-13T20:14:23,1818.05,abandoned
CART-81664128,CUST-5366,2025-07-11T21:00:22,2025-07-11T21:18:45,3298.5,converted
CART-97604498,GUEST-103155,2026-01-28T17:55:41,2026-01-28T18:11:52,0.0,emptied
CART-40496535,GUEST-102097,2025-07-08T05:12:51,2025-07-08T05:33:56,1995.38,abandoned
CART-92967096,GUEST-102293,2025-07-17T04:22:35,2025-07-17T04:29:30,510.44,abandoned
CART-39529077,CUST-9851,2026-01-13T10:49:17,2026-01-13T10:51:10,184.9,abandoned
CART-03878185,GUEST-103905,2026-02-11T14:11:26,2026-02-11T14:30:10,949.72,abandoned
CART-89786722,GUEST-101503,2025-11-23T20:20:12,2025-11-23T20:30:39,0.0,emptied
CART-55910550,GUEST-102388,2025-08-19T01:52:08,2025-08-19T02:00:41,0.0,emptied
CART-50679115,GUEST-100848,2026-01-08T20:32:32,2026-01-08T20:39:05,1080.85,abandoned
CART-55351253,GUEST-101721,2025-07-07T18:58:20,2025-07-07T19:08:00,642.22,abandoned
CART-92455948,CUST-8769,2025-08-15T12:49:49,2025-08-15T13:03:12,0.0,emptied
CART-87310918,CUST-8634,2025-05-06T13:27:53,2025-05-06T13:37:45,964.85,converted
CART-75162113,GUEST-101133,2025-10-26T09:48:25,2025-10-26T10:12:08,804.7,abandoned
CART-66260729,CUST-8709,2025-11-16T14:02:15,2025-11-16T14:10:01,648.12,converted
CART-47203647,GUEST-103356,2025-11-27T10:46:04,2025-11-27T10:48:12,0.0,emptied
CART-95525217,GUEST-103539,2025-06-03T05:53:56,2025-06-03T06:11:35,1163.73,abandoned
CART-65487432,CUST-10497,2026-03-21T16:10:35,2026-03-21T16:12:43,123.15,abandoned
CART-60236418,GUEST-102056,2026-02-17T22:20:02,2026-02-17T22:35:51,2751.42,abandoned
CART-36665673,CUST-8135,2025-11-28T22:16:12,2025-11-28T22:30:34,2363.82,abandoned
CART-14486339,CUST-5590,2025-07-13T13:15:14,2025-07-13T13:20:06,768.31,abandoned
CART-91009822,CUST-7251,2025-07-14T22:05:41,2025-07-14T22:19:40,1380.51,abandoned
CART-99431160,GUEST-103964,2025-09-25T20:42:51,2025-09-25T20:47:20,377.58,abandoned
CART-63805214,CUST-8476,2025-12-31T04:54:22,,448.61,abandoned
CART-84918055,CUST-10286,2025-10-20T10:53:04,2025-10-20T10:59:45,978.48,abandoned
CART-09606650,CUST-7779,2025-10-19T12:12:45,2025-10-19T12:18:13,425.86,converted
CART-69326847,CUST-7089,2025-12-09T08:08:25,2025-12-09T08:26:13,609.37,converted
CART-64039787,CUST-6114,2025-11-10T12:09:51,2025-11-10T12:21:01,0.0,emptied
CART-02739038,CUST-10055,2025-05-12T18:32:06,2025-05-12T18:45:48,0.0,emptied
CART-46467670,GUEST-102853,2025-08-04T23:22:36,2025-08-04T23:32:01,0.0,emptied
CART-40206204,CUST-6678,2026-02-22T18:11:56,2026-02-22T18:28:44,1712.94,converted
CART-44186357,CUST-7045,2025-11-16T23:55:17,2025-11-17T00:03:28,0.0,emptied
CART-89175220,CUST-9351,2025-12-15T22:48:45,2025-12-15T23:04:12,506.75,abandoned
CART-97858534,GUEST-100838,2025-10-21T18:54:14,2025-10-21T19:09:33,1005.13,abandoned
CART-44925838,GUEST-102665,2026-03-28T04:16:50,2026-03-28T04:26:35,1134.56,abandoned
CART-75243303,CUST-6560,2026-02-12T13:46:11,2026-02-12T13:48:10,17.77,abandoned
CART-86783719,CUST-9073,2026-02-09T07:08:44,2026-02-09T07:21:52,2987.26,abandoned
CART-16582148,GUEST-102747,2026-03-14T12:45:39,2026-03-14T13:02:37,2338.56,  abandoned  
CART-95595666,CUST-8823,2026-02-26T00:20:35,,0.0,emptied
CART-55849286,CUST-9096,2025-11-12T06:40:16,2025-11-12T06:50:42,765.28,abandoned
CART-40009024,CUST-6304,2025-06-29T14:12:59,2025-06-29T14:19:36,393.73,abandoned
CART-45931987,CUST-8569,2025-05-12T08:38:42,2025-05-12T08:51:17,1231.06,abandoned
CART-22484606,GUEST-102578,2025-05-06T20:45:10,2025-05-06T20:57:40,2435.42,abandoned
CART-93830225,GUEST-101053,2025-10-03T11:35:20,2025-10-03T11:41:38,1186.27,abandoned
CART-48284459,CUST-8360,2025-10-14T11:14:13,2025-10-14T11:24:47,449.14,abandoned
CART-46818999,CUST-9836,2025-11-19T22:02:43,2025-11-19T22:18:47,1922.0,converted
CART-01553820,GUEST-103417,2026-02-10T09:45:02,2026-02-10T10:00:52,1741.87,abandoned
CART-66200063,CUST-7324,2025-09-18T18:17:26,2025-09-18T18:25:39,919.31,abandoned
CART-90111618,CUST-8627,2025-04-27T05:25:53,2025-04-27T05:27:06,41.55,abandoned
CART-68150057,CUST-10402,2026-02-16T22:57:22,2026-02-16T22:59:03,0.0,emptied
CART-18602806,CUST-7303,2025-04-28T12:49:16,2025-04-28T13:01:49,1053.54,abandoned
CART-60781927,CUST-9669,2025-05-16T04:57:01,2025-05-16T05:08:58,1450.41,converted
CART-08396829,CUST-8326,2026-02-19T09:55:14,2026-02-19T09:59:57,252.16,abandoned
CART-83030650,GUEST-101989,2025-08-23T19:22:09,2025-08-23T19:34:01,920.76,abandoned
CART-42733617,CUST-6932,2025-08-01T12:47:48,2025-08-01T13:02:28,1617.26,abandoned
CART-06160009,CUST-5829,2025-09-11T07:17:02,2025-09-11T07:24:09,0.0,emptied
CART-93374077,GUEST-103467,2025-08-06T02:31:58,2025-08-06T02:36:23,671.1,ABANDONED
CART-98253270,CUST-6731,2025-10-21T22:22:48,2025-10-21T22:25:09,43.54,abandoned
CART-22532624,GUEST-101615,2026-03-09T11:00:11,2026-03-09T11:16:03,1144.58,abandoned
CART-98933291,GUEST-100519,2025-06-25T10:17:33,2025-06-25T10:39:44,2365.0,abandoned
CART-55337312,CUST-8156,2025-08-17T07:54:12,2025-08-17T08:00:27,1539.76,abandoned
CART-74356254,GUEST-103107,2026-02-04T20:17:13,2026-02-04T20:28:52,1601.92,abandoned
CART-75145647,CUST-10549,2025-05-28T03:23:54,2025-05-28T03:25:27,188.5,abandoned
CART-32345161,CUST-6825,2026-04-10T15:27:01,2026-04-10T15:45:54,1526.68,abandoned
CART-65613012,GUEST-103608,2025-05-20T18:00:02,2025-05-20T18:08:09,791.62,abandoned
CART-06644637,CUST-9197,2025-06-12T16:18:39,2025-06-12T16:37:49,0.0,emptied
CART-30348379,GUEST-103959,2025-10-31T01:34:56,2025-10-31T01:55:14,2083.69,abandoned
CART-52913106,CUST-6259,2025-05-09T12:16:28,2025-05-09T12:27:02,722.24,  abandoned 
CART-92999545,GUEST-100746,2025-07-23T02:52:06,2025-07-23T03:02:26,1004.12,abandoned
